group,ratioRank,mediaId,mediaName,impressions,dailyFootfall,ratio,dailyFootfallx30,copyMonthlyVsDailyX30,copyDailyVsFootfall,copyMonthlyVsImpressions,copySnippets,copyMismatchReasons,description,effectMemo,priceNote,location,price,cpm,recalcCpm,priceEqualsImpressions,hasProposal,proposalFileExists,proposalFileCount,reviewStatus,reviewReason,alreadyPhaseB6,isActive,mediaSubCategory
3,98,cmo60o014000004l572ktu83w,동대문 헬로APM빌딩 전광판 광고,1400000,24771,56.52,743130,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 중구 동대문 헬로APM빌딩 외벽에 설치된 대형 디지털 전광판으로 동대문패션타운 중심 입지에 위치한 차량 노출형 매체입니다. 패션·잡화 상권과 청계천, 퇴계로, 신당 방면을 연결하는 주요 도로변에 위치해 차량 유입이 지속적이며, 시야 확보가 탁월합니다. 상권 특성상 20~40대 여성 소비자 비중이 높고, 패션·주얼리·뷰티 브랜드 중심의 시즌성 광고에 효과적입니다.",서울 중구 장충단로 253 헬로APM빌딩 외벽에 설치된 13m × 17.2m 세로형 대형 LED 전광판입니다. 동대문패션타운 중심 도로변에 위치하여 차량 유입이 지속적이며 시야 확보가 탁월합니다. 20~40대 여성 소비자가 많은 패션·잡화 상권 특성을 살려 패션·주얼리·뷰티 브랜드의 시즌성 캠페인에 효과적인 DOOH 매체입니다.,"개별 영상(30초) 1개월 기준 12,000,000원 (VAT 별도)",서울 중구 장충단로 253 헬로APM빌딩,12000000,8571,8571,N,false,없음,0,clean,,N,true,digital_signage
3,100,cmqqu3jmw000404jslayiqp5s,공항철도 홍대입구역 4번 출구 패키지 광고,2800000,50000,56,1500000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 마포구 홍대입구역 4번 출구에 위치한 대형 풀 패키지 래핑 매체입니다. AK플라자(홍대점)와 CGV(연남)로 직접 연결되는 출구로, 홍대거리 북측 사치지점 방향 이용객에게 강력한 노출이 가능합니다. 캐노피(3면) + 에스컬레이터 포스터(8면) + 계단 벽면(2면)으로 구성된 대규모 패키지로, 의류·게임·컨텐츠·리빙 브랜드 타겟에게 높은 선호도를 보이는 프리미엄 출구 매체입니다.","홍대입구역 4번 출구 패키지 ⑤는 AK플라자(홍대점)와 CGV(연남)로 직접 연결되는 출구에 위치한 대형 풀 패키지입니다. 캐노피 3면 + 에스컬레이터 포스터 8면 + 계단 벽면 2면으로 구성되어 승객이 출구를 이용하는 전 구간에서 강력한 브랜딩 효과를 발휘합니다. 패션, 게임, 컨텐츠, 리빙 브랜드를 타겟으로 하는 2030층에게 높은 선호도를 보이는 프리미엄 출구 패키지 매체입니다.","Full Package 월 40,000,000원 (VAT 별도) + 제작비 12,300,000원",서울 마포구 양화로 지하 188 홍대입구역 4번 출구 (AK플라자·CGV 연남 방향),40000000,14286,14286,N,false,없음,0,clean,,N,true,subway_station
3,101,cmqqtj8lq000104l4xr4ajz0v,공항철도 홍대입구역 환승통로 무인워크 패키지 광고,2500000,45000,55.56,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 마포구 홍대입구역 환승 통로 내 무인워크 구간에 위치한 풀 패키지 래핑 매체입니다. 2호선과 공항철도·경의중앙선을 연결하는 핵심 환승 동선에 자리하며, 벽면 풀래핑(2면) + 핸드레일(2면) + 천장 배너(20면)로 구성된 몰입형 패키지입니다. 이동하는 승객의 시선이 자연스럽게 닿는 다중 터치포인트로 구성되어 탁월한 주목도와 연출력을 제공합니다. Young 타겟이 가장 많이 이용하는 홍대입구역 환승 구간의 프리미엄 OOH 패키지 매체입니다.","홍대입구역 환승통로 무인워크 패키지 ②는 단순한 단일 매체가 아닌 벽면 풀래핑(50,505×2,337.5mm × 2면) + 핸드레일(49,760×650mm × 2면) + 천장 배너(2,400×510mm × 20면)로 구성된 몰입형 풀 패키지입니다. 이동 경로 전체를 브랜딩할 수 있어 높은 연출력과 주목도를 자랑하며, 홍대 상권을 이용하는 2030 Young 타겟에게 강력한 브랜딩 효과를 제공합니다. 대형 캠페인, 신제품 론칭, 엔터테인먼트 프로모션에 최적화된 프리미엄 OOH 패키지 매체입니다.","Full Package 월 46,000,000원 (VAT 별도) + 제작비 21,000,000원 (1회)",서울 마포구 양화로 지하 188 홍대입구역 환승 통로 무인워크 구간,46000000,18400,18400,N,false,있음,2,clean,,N,true,subway_station
3,102,cmq3x5pvz000504jpapuvuztt,성수동 KDB 산업은행 외벽 광고,2500000,45000,55.56,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동 KDB 산업은행 빌딩 제휴 광고 매체입니다. 성수 카페거리와 트렌디 상권 중심에 위치한 대형 빌딩으로, IT·금융·패션·뷰티 브랜드 타겟에게 높은 노출 효과를 제공합니다. 매장 외벽, 내부, 제휴 프로모션 등 다양한 형태로 활용 가능한 성수 프리미엄 제휴 OOH/빌딩 매체입니다.","성수 KDB 산업은행 빌딩 제휴 광고 매체입니다. 성수 트렌디 상권 중심 대형 빌딩으로, 주변 유동인구와 방문객에게 지속적인 노출이 가능합니다. 외벽 그래픽, 내부 POP, 제휴 이벤트 등 다양한 형태로 활용할 수 있어 IT·금융·패션·뷰티 브랜드 프로모션에 효과적인 성수 프리미엄 제휴 매체입니다.",문의 후 견적 (VAT 별도),서울특별시 성동구 성수동2가 317-23,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,103,cmqagank3000004l8e6y4bf8d,롯데백화점 부산본점 DS 패키지 광고,5200000,95000,54.74,2850000,카피숫자없음,카피숫자없음,카피숫자없음,,,"롯데백화점 부산본점 내부에 설치된 디지털 사이니지(DS) 패키지 매체입니다. B1 트레비광장, B1 출입구, 10층 시네마, B2F 교메스트릿 등 총 10구좌로 구성되어 있으며, 백화점 이용객의 주요 동선과 체류 공간에서 안정적인 노출 효과를 제공합니다. UHD/FHD급 고화질 콘텐츠 송출이 가능한 프리미엄 백화점 DOOH 패키지입니다.","롯데백화점 부산본점 내부에 설치된 디지털 사이니지 패키지(총 10구좌)입니다. B1 트레비광장, 출입구, 10층 시네마, B2F 교메스트릿 등 주요 동선과 체류 공간에 배치되어 백화점 이용객에게 안정적이고 반복적인 노출이 가능합니다. UHD/FHD급 고화질 콘텐츠를 지원하는 프리미엄 백화점 DOOH 패키지입니다.",1구좌 기준 월 600만원 (VAT 별도),부산광역시 부산진구 가야대로 772 롯데백화점 부산본점,6000000,1154,1154,N,false,없음,0,clean,,N,true,mall
3,104,cmoyjyni0000204jujc85dhca,대구 신세계백화점 전광판 광고,6500000,120000,54.17,3600000,카피숫자없음,카피숫자없음,카피숫자없음,,,"KTX 동대구역 광장 및 대구 최대 백화점인 신세계백화점에 위치한 상징적인 전광판으로 KTX, 동대구복합환승센터, 동대구역 지하철, 버스 이용객들에게 노출되는 높은 광고효과를 자랑하는 초대형 사이즈 전광판입니다.","KTX 동대구역 광장과 대구 최대 규모 신세계백화점에 위치한 초대형 실외 전광판(17m × 9m)입니다. KTX, 동대구복합환승센터, 지하철, 버스 이용객이 집중되는 핵심 교통 허브로 높은 광고 효과를 자랑합니다. 20초 영상 형식으로 브랜드 인지도 제고와 제품 홍보에 최적화된 프리미엄 디지털 매체입니다.","1개월 기준 6,000,000원 (VAT 별도)",대구 동구 동부로 149 (신세계백화점 대구점),6000000,923,923,N,false,없음,0,clean,,N,true,digital_signage
3,105,cmquwmka0000604l2qyl38ys7,명동 미디어폴 디지털 광고,6500000,120000,54.17,3600000,카피숫자없음,카피숫자없음,카피숫자없음,,,"명동거리 중심부 255m 구간에 설치된 스트리트형 디지털 미디어폴 네트워크입니다. 총 10기 20면으로 구성되어 있으며, 보행자 시선 높이(Eye Level)에 맞춰 설치되어 외국인 관광객과 내국인 쇼핑객에게 높은 주목도를 확보할 수 있는 프리미엄 옥외 미디어입니다. 기기별 개별 송출이 가능하여 FULL, DUAL, SEQUENCE 등 다양한 콘텐츠 운영 방식을 지원합니다.","명동 미디어폴은 명동거리 중심 255m 구간에 보행자 눈높이로 설치된 스트리트형 디지털 미디어입니다. 외국인 관광객 비중이 매우 높은 명동 상권의 특성상 글로벌 브랜드와 뷰티·패션 카테고리에 특히 효과적입니다. 10기 20면 전체를 하나의 미디어로 활용하거나, 기기별 개별 송출(SEQUENCE)이 가능하여 스토리텔링형 캠페인도 구현할 수 있습니다. 일 최소 70회 송출이 보장되는 고효율 미디어입니다.","1개월 기준 월 10,000,000원 (VAT 별도)",서울 중구 명동길 255m 구간 명동 미디어폴,10000000,1538,1538,N,false,있음,12,clean,,N,true,media_pole
3,106,cmpcawpfp000204i385nxaflt,목포 MBC스테이션월 전광판 광고,2800000,52000,53.85,1560000,카피숫자없음,카피숫자없음,카피숫자없음,,,전라남도 목포시 영산로 목포역 바로 앞 MBC 사옥에 설치된 대형 커브형 세로 LED 전광판(스테이션월) 매체입니다. KTX·ITX 목포역 이용객과 원도심·역전 광장을 찾는 차량·보행자 유동인구를 직접적으로 커버하는 최고 입지입니다. 목포 관광·지역 브랜드·기업 홍보에 매우 효과적인 프리미엄 DOOH 매체입니다.,"목포역 바로 앞 MBC 사옥에 설치된 대형 커브형 세로 LED 스테이션월(13.9m × 15.7m)입니다. KTX·ITX 목포역 이용객과 역전 광장 차량·보행자를 강력하게 노출하며, 목포 관광·이동객에게 브랜드 첫인상을 심어줄 수 있는 최고의 입지입니다. 관광 프로모션, 지역 브랜드, 기업 PR, 식음료 캠페인에 최적화된 초고효율 DOOH 매체입니다.","20초(1일 80회) 기준 7,700,000원 (VAT 별도)",전라남도 목포시 영산로 101 목포MBC,7700000,2750,2750,N,false,없음,0,clean,,N,true,digital_signage
3,107,cmqi7afly000804jjt8wtzifh,광주 지하철 디지털포스터 광고,4500000,85000,52.94,2550000,카피숫자없음,카피숫자없음,카피숫자없음,,,"광주 지하철 주요 역(남광주역, 문화전당역, 운천역, 심무역, 광주송정역 등)에 설치된 55인치 고화질 디지털포스터(Digital Poster) 광고 매체입니다. 에스컬레이터, 계단, 플랫폼 등 승객 동선에 집중 배치되어 인지도와 주목도가 매우 높은 영상 송출형 디지털 OOH입니다. 5개역 동시 진행 또는 개별역 선택이 가능하며, 반복 노출을 통해 강력한 브랜드 기억 효과를 제공합니다.","광주 지하철 이용객의 동선에 직접 설치된 디지털포스터로, 에스컬레이터·계단 이용 시 강제 노출이 이루어져 높은 인지도와 주목도를 자랑합니다. 5개 주요 역 동시 집행으로 광주 전역 브랜드 노출이 가능하며, 영상 콘텐츠를 통해 감성 전달과 구매 유도 효과가 뛰어납니다.","5개역 동시: 3,500,000원 / 개별역: 1,100,000원","광주광역시 남광주역, 문화전당역, 운천역, 상무역, 광주송정역",3500000,778,778,N,false,없음,0,clean,,N,true,subway_station
3,108,cmretdztq000d04jzfoizdihm,서면 롯데백화점 중앙몰 디지털포스터 광고,4500000,85000,52.94,2550000,카피숫자없음,카피숫자없음,카피숫자없음,,,서면 롯데백화점 중앙몰 내에 설치된 14기의 디지털포스터 네트워크입니다. 0.7 × 1.1m 규격으로 이동 동선 곳곳에 배치되어 있어 높은 빈도 노출이 가능한 매체입니다.,롯데백화점 중앙몰 내 이동 동선에 설치된 14기 디지털포스터 네트워크(0.7 × 1.1m)입니다. 1구좌로 운영되며 10초 기준 250회 노출이 가능한 고빈도 노출 매체입니다.,"월 800,000원 (1구좌, 14기 통합 / VAT 별도)",부산 부산진구 중앙대로 730 롯데백화점 중앙몰,800000,178,178,N,false,있음,3,clean,,N,true,mall
3,109,cmqstjkkk00060aku4v2cv9am,광화문역 지하철 5호선 CM보드 영상 광고 (디지털),3300000,63000,52.38,1890000,카피숫자없음,카피숫자없음,카피숫자없음,,,"지하철 5호선 광화문역에 설치된 CM보드 매체입니다. 총 8기 규모로, 관공서·관광지 인접 핵심 상업 지역입니다. 평일 낮 시간대 직장인과 관광객 유동이 많습니다.",광화문역 CM보드는 관공서와 관광지가 인접한 핵심 상업 지역에 위치한 매체입니다. 평일 낮 시간대 직장인과 관광객에게 높은 노출을 제공합니다.,광화문역 전체 기준 (8기) / VAT 별도,서울 종로구 세종대로 167 광화문역 대합실,5600000,1697,1697,N,false,없음,0,clean,,N,true,subway_station
3,110,cmqstx2v500000bkkde7vct8z,광화문역 지하철 5호선 CM보드 조명 광고 (인쇄),3300000,63000,52.38,1890000,카피숫자없음,카피숫자없음,카피숫자없음,,,"지하철 5호선 광화문역에 설치된 CM보드 매체입니다. 총 8기 규모로, 관공서·관광지 인접 핵심 상업 지역입니다. 평일 낮 시간대 직장인과 관광객 유동이 많습니다.",광화문역 CM보드는 관공서와 관광지가 인접한 핵심 상업 지역에 위치한 매체입니다. 평일 낮 시간대 직장인과 관광객에게 높은 노출을 제공합니다.,광화문역 전체 기준 (8기) / VAT 별도,서울 종로구 세종대로 167 광화문역 대합실,5600000,1697,1697,N,false,없음,0,clean,,N,true,subway_station
3,111,cmod63z8h000004lar8lfzc4l,광화문 루미 미디어 전광판 광고,1850000,35529,52.07,1065870,카피숫자없음,카피숫자없음,카피숫자없음,,,"루미 미디어 전광판은 광화문 사거리 중심부 세광빌딩 외벽에 설치된 대형 디지털 옥외 매체입니다. 세종문화회관과 정부청사, 대기업 본사, 언론사 등 주요 기관이 밀집한 광화문 일대에 위치해 높은 노출 빈도를 확보하고 있습니다. 이 지역은 직장인 상주 인구와 외국인 관광객 방문율이 모두 높아 비즈니스와 관광 수요를 동시에 커버할 수 있는 입지입니다. 전면 3면이 노출되는 구조로 광화문 사거리 주요 방향을 모두 커버하며 고해상도 LED 스크린을 통해 시각적 임팩트가 뛰어납니다.","광화문 사거리 세광빌딩 외벽에 설치된 초대형 세로형 LED 전광판(22.2m × 30.5m, 2192×2976 pixel)입니다. 3면 노출 구조로 광화문 주요 방향을 모두 커버하며, 정부·기업·관광객이 밀집한 프리미엄 입지에서 금융, 공공, 글로벌 브랜드 캠페인에 최적화된 고품질 DOOH 매체입니다. 2026년 1월부터 송출 예정입니다.","20초·30초 모두 50,000,000원/월 (VAT 별도), 2026년 1월 송출 예정",서울 종로구 세종대로 159 세광빌딩,50000000,27027,27027,N,false,없음,0,clean,,N,true,digital_signage
3,112,cmo60b9fh000204juy36d7dop,삼각지 용산 해태제과빌딩 전광판 광고,950000,18357,51.75,550710,카피숫자없음,카피숫자없음,카피숫자없음,,,"해태제과빌딩 외벽에 설치된 대형 디지털 전광판으로 남영역과 삼각지, 서울역을 잇는 한강대로변 중심에 위치한 도심 도로변 매체입니다. 주요 출퇴근 차량이 집중되는 구간으로 직장인 및 도심 유입층에게 안정적인 노출 효과를 제공합니다. 인근에는 관공서, 병원, 오피스, 숙박시설 등이 밀집해 있으며 브랜드 인지도 강화형 캠페인에 적합한 매체입니다.","서울 용산구 한강대로72길 3 해태제과빌딩 외벽에 설치된 15.3m × 8.4m 가로형 대형 LED 전광판입니다. 남영역~삼각지~서울역을 잇는 한강대로 중심 도로변에 위치하여 출퇴근 차량과 유동인구에게 안정적인 노출을 제공합니다. 관공서, 병원, 오피스, 숙박시설이 밀집한 지역 특성을 활용한 브랜드 인지도 강화형 DOOH 매체입니다.","개별 영상(20초) 1개월 기준 5,000,000원 (VAT 별도)",서울 용산구 한강대로72길 3 해태제과빌딩,5000000,5263,5263,N,false,없음,0,clean,,N,true,digital_signage
3,113,cmo61hvk4000004juhpy0zn8i,이태원 무신사 에비뉴빌딩 전광판 광고,1200000,23286,51.53,698580,카피숫자없음,카피숫자없음,카피숫자없음,,,"본 매체는 이태원역 인근 패션거리 중심에 위치한 대형 곡면 디지털 전광판 매체로 고해상도 LED 패널을 통해 시각적 임팩트를 극대화합니다. 패션·뷰티·라이프스타일 브랜드의 브랜딩 중심 DOOH 캠페인에 적합하며 이태원 특유의 글로벌 유동층(관광객, 트렌드세터, 외국인 거주층)을 대상으로 트렌디하고 도시적인 브랜드 메시지를 전달하기에 효과적입니다.",서울 용산구 이태원로 191 무신사스튜디오 한남점에 설치된 대형 커브형 LED 전광판입니다. 이태원역 인근 패션거리 중심에 위치하여 글로벌 관광객과 트렌드세터에게 높은 시각적 임팩트를 제공합니다. 패션·뷰티·라이프스타일 브랜드의 브랜딩 중심 DOOH 캠페인에 최적화된 프리미엄 매체입니다.,"개별 영상(20초) 1개월 기준 10,000,000원 (VAT 별도). 규격은 별도 문의.",서울 용산구 이태원로 191 무신사스튜디오 한남점,10000000,8333,8333,N,false,없음,0,clean,,N,true,digital_signage
3,115,cmq3wwc63000j04lgcmp77yeg,성수동 자연도소금빵 외벽 광고,1800000,35000,51.43,1050000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동에 위치한 자연도소금빵 매장 제휴 광고 매체입니다. 성수 카페거리와 트렌디 상권 중심에 있는 인기 베이커리 매장으로, 맛집 방문객과 젊은 층 유동인구가 많아 브랜드 노출 효과가 뛰어납니다. 매장 외벽, 내부 POP, 협업 프로모션 등 다양한 형태로 활용 가능한 성수 프리미엄 제휴 OOH/매장 광고 매체입니다.","성수 자연도소금빵 매장에서 진행 가능한 제휴 광고 매체입니다. 성수 카페거리 인기 베이커리 매장으로, 방문객과 주변 유동인구에게 자연스러운 브랜드 노출이 가능합니다. 매장 외벽 그래픽, 내부 POP, 협업 이벤트 등 다양한 형태로 활용할 수 있어 패션·뷰티·F&B·라이프스타일 브랜드 프로모션에 효과적인 성수 제휴 매체입니다.",문의 후 견적 (VAT 별도),서울특별시 성동구 성수동2가 321-74,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,114,cmpdbwneg000004ju3yqfxpqc,원주 남부시장사거리 전광판 광고,1800000,35000,51.43,1050000,카피숫자없음,카피숫자없음,카피숫자없음,,,강원도 원주시 치악로 남부시장사거리에 위치한 대형 가로형 LED 전광판 매체입니다. 원주 남부시장과 주요 상권 중심 사거리에 자리 잡아 차량 통행량과 보행자·쇼핑객 유동인구를 효과적으로 커버합니다. 원주 생활·상업 밀착형 타겟에게 최적화된 안정적인 프리미엄 DOOH 매체입니다.,"원주 남부시장사거리 치악로에 설치된 대형 가로형 LED 전광판(8m × 6m)입니다. 남부시장 주변 상권과 사거리 차량·보행자 흐름을 효과적으로 포착하며, 지역 주민과 쇼핑객에게 높은 반복 노출을 제공합니다. 생활용품, 식음료, 지역 상권, 서비스 업종 프로모션에 최적화된 비용 효율적인 DOOH 매체입니다.","20초(1일 100회) 기준 2,000,000원 (VAT 별도)",강원도 원주시 치악로 1793,2000000,1111,1111,N,false,없음,0,clean,,N,true,digital_signage
3,116,cmp0f3wki000604ibq97ht1kj,원주 고속버스터미널 옆 대호빌딩 전광판 광고,2300000,45000,51.11,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"강원도 원주시 서원대로에 위치한 대호빌딩 옥상에 설치된 대형 가로형 LED 전광판 매체입니다. 원주 고속·시외버스터미널 바로 옆에 자리 잡아 전국 각지에서 유입되는 버스 이용객과 차량·보행자 유동인구를 강력하게 커버합니다. 원주 교통·상권 중심지로서 지역 브랜드, 관광 프로모션, 기업 홍보에 최적화된 프리미엄 DOOH 매체입니다.","원주 고속버스터미널 바로 옆 대호빌딩 옥상에 설치된 대형 가로형 LED 전광판(11m × 7m)입니다. 전국 각지에서 유입되는 버스 이용객과 단계동 상권(메가박스, AK플라자, 롯데마트 인근) 차량·보행자를 효과적으로 포착합니다. 관광·이동객·지역 상권 타겟 캠페인에 최적화된 고효율 DOOH 매체입니다.","20초(1일 100회) 기준 4,000,000원 (VAT 별도)",강원도 원주시 서원대로 165 대호빌딩,4000000,1739,1739,N,false,없음,0,clean,,N,true,digital_signage
